Value,Acceleration,Release Clause,Cluster
1.065093848737353,1.582560389575608,1.099350285048704,4
-0.39712341920570493,0.5223228871998309,-0.38172916622453756,4
-0.4320569375524674,-0.5379146151759462,-0.40459257502214646,4
-0.2906593632917621,0.1247338238089145,-0.40459257502214646,4
0.06699332454413934,1.648825233474094,0.03876630280220829,4
-0.35719939823797636,-0.33912008348048794,-0.30896615039336406,4
-0.38215191134280674,0.3235283555043727,-0.40459257502214646,4
-0.36967565479039155,0.9199119505907473,-0.3613868177125966,4
-0.3871424139637728,0.7873822627937752,-0.40459257502214646,4
-0.3871424139637728,0.588587731098317,-0.36347321243177005,4
-0.31977062858073085,0.1247338238089145,-0.30027283906347474,4
-0.3937964174583942,0.5223228871998309,-0.3655596071509435,4
-0.3072943720283157,0.5223228871998309,-0.27419290507380684,4
-0.24907184145037825,0.3235283555043727,-0.2394196597542496,4
-0.3488818938696996,-1.0680333663638346,-0.335046084383032,4
-0.4170854296895692,-1.399357585856265,-0.3859888887761833,4
0.566043586640746,1.1849713261846915,0.5864449165852349,4
-0.3738344069745299,-0.20659039568351584,-0.3543452355353862,4
-0.2906593632917621,0.3897931994028588,-0.2481129710841389,4
-0.3738344069745299,0.19099866770740057,-0.35130257656992503,4
-0.42373943318419066,-2.260800556536584,-0.3969424610518439,4
-0.41043142619494777,0.2572635116058866,-0.3839894271703088,4
-0.2989768676600389,0.1247338238089145,-0.23072634842436027,4
-0.24907184145037825,1.4500307017786358,-0.21333972576458163,4
-0.41043142619494777,0.3235283555043727,-0.38251156424422766,4
-0.27402435455520857,0.9861767944892333,-0.28288621640369616,4
-0.38880591483742816,-0.14032555178502976,-0.3650380084711501,4
-0.40544092357398165,-0.8029739907698904,-0.3774694436728918,4
-0.31977062858073085,0.588587731098317,-0.2915795277335855,4
-0.3156118763965925,1.3175010139816636,-0.2915795277335855,4
-0.40544092357398165,-1.7969466492471815,-0.3844240927368032,4
-0.04945173661173559,-0.20659039568351584,-0.030780187836906173,4
0.10026334201724649,1.1187064822862054,0.1952459067402159,4
-0.3655169026062532,0.05846897991042844,-0.35417136930878845,4
0.566043586640746,0.8536471066922612,0.6386047845645707,4
-0.36967565479039155,1.7150900773725801,-0.3507809778901317,4
-0.35304064605383795,-0.07406070788654369,-0.3395666062745744,4
0.48286854295797826,0.1247338238089145,0.3951920673276699,4
-0.16589679776761046,0.7211174188952891,-0.039473499166795455,4
-0.2657068501869318,0.19099866770740057,-0.2568062824140282,4
-0.35304064605383795,1.7813549212710662,-0.3323511578707663,4
-0.31977062858073085,-0.14032555178502976,-0.2915795277335855,4
0.0337233070710322,0.588587731098317,0.07353954812176555,4
-0.3613581504221148,-0.8029739907698904,-0.3482599176044638,4
1.730494198199495,-0.007795863988057627,2.0556145313365284,4
-0.36967565479039155,1.1187064822862054,-0.3573009613875486,4
0.0337233070710322,-0.33912008348048794,0.16047266142065866,4
-0.34472314168556123,0.5223228871998309,-0.3176594617232534,4
4.059395421316993,-0.14032555178502976,4.463661769715866,4
-0.35719939823797636,-2.194535712638098,-0.33026476315159287,4
0.13353335949035355,0.19099866770740057,0.17785928408043727,4
-0.2906593632917621,-1.2005630541608068,-0.2481129710841389,4
0.0004532895979251278,0.7873822627937752,-0.40459257502214646,4
0.20007339443656777,0.9199119505907473,0.2300191520597731,4
-0.41043142619494777,-2.592124776029014,-0.3887707484017479,4
0.06699332454413934,-1.0017685224653485,0.08223285945165483,4
0.0337233070710322,0.19099866770740057,0.10831279344132283,4
0.26661342938278204,-1.0017685224653485,0.3604188220081128,4
0.15016836822690713,0.3897931994028588,0.11700610477121211,4
-0.29481811547590053,0.5223228871998309,-0.2481129710841389,4
-0.4170854296895692,-0.8029739907698904,-0.39085714312092135,4
-0.3488818938696996,0.7873822627937752,-0.322006117388198,4
-0.40211392182667094,0.2572635116058866,-0.3662550720573346,4
0.2998834468558892,-1.7969466492471815,0.40388537865755936,4
-0.3655169026062532,-1.0017685224653485,-0.3576486938407442,4
-0.3838154122164621,0.5223228871998309,-0.35165030902312056,4
-0.3114531242124541,0.654852574996803,-0.28288621640369616,4
0.6492186303235139,0.9199119505907473,-0.40459257502214646,4
-0.1159917715579498,-0.20659039568351584,-0.40459257502214646,4
0.18343838570001428,0.7211174188952891,0.32564557668855554,4
-0.21580182397727113,-1.5318872736532372,-0.2568062824140282,4
1.6473191545167274,0.7211174188952891,1.9860680406974136,4
-0.2657068501869318,1.3837658578801497,-0.2394196597542496,4
-0.39712341920570493,-2.128270868739612,-0.3780779754659841,4
-0.42207593231053525,-0.007795863988057627,-0.3921611398204048,4
-0.1159917715579498,-1.6644169614502093,-0.09163336714613132,4
-0.3114531242124541,1.0524416383877193,-0.3210498531419102,4
-0.42373943318419066,-3.254773215013875,-0.3942475345395782,4
-0.40544092357398165,0.588587731098317,-0.3774694436728918,4
-0.3655169026062532,-1.9957411809426395,-0.347216720244877,4
-0.40045042095301564,0.05846897991042844,-0.3727750555547516,4
-0.34472314168556123,-2.128270868739612,-0.33382902079684745,4
0.566043586640746,-2.062006024841126,0.48212518062656307,4
-0.35719939823797636,-1.0680333663638346,-0.3176594617232534,4
1.065093848737353,0.7873822627937752,1.238443266326933,4
-0.3779931591586683,1.1187064822862054,-0.3600828210131132,4
-0.3779931591586683,0.7873822627937752,-0.3579964262939398,4
0.2832484381193356,0.654852574996803,0.22132584072988384,4
-0.36967565479039155,-0.8029739907698904,-0.32713517107283274,4
-0.19916681524071758,-1.5318872736532372,-0.2481129710841389,4
-0.3364056373172844,0.3897931994028588,-0.31957199021582905,4
-0.3779931591586683,-1.5318872736532372,-0.3692977310227959,4
-0.3114531242124541,-0.07406070788654369,-0.3210498531419102,4
-0.016181719138628446,0.1247338238089145,0.012686368812540373,4
-0.3871424139637728,0.7873822627937752,-0.3687761323430025,4
-0.3280881329490076,0.9199119505907473,-0.30027283906347474,4
-0.4087679253212924,0.2572635116058866,-0.3673852025302202,4
-0.3488818938696996,0.654852574996803,-0.34695592090498034,4
-0.2906593632917621,-1.5318872736532372,-0.2568062824140282,4
0.9819188050545851,0.9199119505907473,-0.40459257502214646,4
-0.3072943720283157,0.7873822627937752,-0.30027283906347474,4
0.8987437613718172,1.1849713261846915,1.0558837283992575,4
-0.21580182397727113,0.3897931994028588,-0.21333972576458163,4
-0.40710442444763706,-0.9355036785668626,-0.38172916622453756,4
-0.36967565479039155,0.4560580433013448,-0.3638209448849656,4
-0.04945173661173559,0.05846897991042844,-0.05686012182657409,4
-0.27402435455520857,0.1247338238089145,-0.27419290507380684,4
-0.2823418589234854,0.5223228871998309,-0.2481129710841389,4
-0.2698656023710702,0.2572635116058866,-0.21333972576458163,4
-0.3280881329490076,0.05846897991042844,-0.28288621640369616,4
-0.41542192881591383,-0.20659039568351584,-0.39198727359380703,4
-0.3488818938696996,-2.062006024841126,-0.30896615039336406,4
-0.3613581504221148,-0.07406070788654369,-0.40459257502214646,4
-0.04945173661173559,0.3235283555043727,-0.40459257502214646,4
-0.40377742270032635,0.654852574996803,-0.3772086443329951,4
-0.08272175408484266,0.4560580433013448,-0.09163336714613132,4
0.0004532895979251278,-0.6704443029729182,0.03876630280220829,4
-0.36967565479039155,0.8536471066922612,-0.34513032552570355,4
-0.31977062858073085,0.19099866770740057,-0.30896615039336406,4
-0.3838154122164621,0.2572635116058866,-0.358604958087032,4
-0.36967565479039155,0.3897931994028588,-0.3613868177125966,4
-0.36967565479039155,0.654852574996803,-0.40459257502214646,4
-0.34056438950142287,1.0524416383877193,-0.344782593072508,4
-0.3937964174583942,-2.194535712638098,-0.3695585303626925,4
